"","X.2","X.1","X","run_id","timestamp_new","longitude","latitude","pm_ch1_perL","pm_ch2_perL","pm_ch3_perL","pm_ch4_perL","pm_ch5_perL","pm_ch6_perL","point_geojson","line_geojson","no_ppb_8sMedian","no2_ppb_8sMedian","o3_ppb_8sMedian","o3_ppb_32sMedian","co_ppm__8sMedian","co2_ppm_8sMedian","pm25_8sMedian","pnc_ch1_w8_rolling_median","pnc_ch2_w8_rolling_median","pnc_ch3_w8_rolling_median","pnc_ch4_w8_rolling_median","pnc_ch5_w8_rolling_median","pnc_ch6_w8_rolling_median","datetime_y","datetime_m","datetime_d","datetime_h","datetime_min","datetime_sec","datetime_wd","date_m","wday","NO2_8s","O3_8s","CO_8s","Date"
"257852",257852,257852,361881,"20211221_101132_L15670","2021-12-21 11:53:18",-6.27646303731988,53.3787561098612,15240,3180,2700,900,960,480,"[-6.27646303731988,53.3787561098612]","[-6.27657789168749,53.3780527558644],[-6.27655154200346,53.3781393960366],[-6.27652791109023,53.3782324258918],[-6.27651436705969,53.3783299267018],[-6.27650759678831,53.3784322276453],[-6.27649965849892,53.3785392748604],[-6.27648563457706,53.3786472579312],[-6.27646303731988,53.3787561098612]",175.639,41.292,12.932,13.933,0.3395,458.139,17.3061602454564,16740,3390,2100,1200,630,480,2021,12,21,11,53,18,"Tue","Dec","Tue",414.8805375,25.8083924,0.3891349,"2021-12-21"
"257853",257853,257853,361882,"20211221_101132_L15670","2021-12-21 11:53:26",-6.27634282744166,53.3792908773138,14340,3120,1740,1020,240,180,"[-6.27634282744166,53.3792908773138]","[-6.27643984376464,53.3788579703658],[-6.27641876317744,53.3789488962033],[-6.27640016635032,53.3790306314291],[-6.27638373445544,53.3791035874598],[-6.27636937037687,53.3791677201265],[-6.27635767667774,53.3792217719374],[-6.27634848057179,53.3792633642593],[-6.27634282744166,53.3792908773138]",4.8,26.2265,12.153,12.932,0.3005,452.5985,16.1533785601098,15480,3090,1860,1080,630,480,2021,12,21,11,53,26,"Tue","Dec","Tue",59.33818125,24.2537421,0.3444331,"2021-12-21"
"257854",257854,257854,361883,"20211221_101132_L15670","2021-12-21 11:53:34",-6.27633937642779,53.3793063534873,14580,3540,1440,900,540,300,"[-6.27633937642779,53.3793063534873]","[-6.27633987112935,53.3793042065291],[-6.27633943573235,53.379306113101],[-6.27633938660045,53.3793063208954],[-6.27633937642779,53.3793063534873],[-6.27633937642779,53.3793063534873],[-6.27633937642779,53.3793063534873],[-6.27633937642779,53.3793063534873],[-6.27633937642779,53.3793063534873]",4.8,13.9675,12.376,12.598,0.287,442.6155,14.3020624033391,15240,3240,1980,960,600,330,2021,12,21,11,53,34,"Tue","Dec","Tue",35.89284375,24.6987832,0.3289594,"2021-12-21"
"257855",257855,257855,361884,"20211221_101132_L15670","2021-12-21 11:53:42",-6.27630965119527,53.3794518863698,16560,3480,2400,780,780,420,"[-6.27630965119527,53.3794518863698]","[-6.27633937642779,53.3793063534873],[-6.27633937642779,53.3793063534873],[-6.27633937642779,53.3793063534873],[-6.27633940800061,53.3793062287264],[-6.27633820917302,53.379312094807],[-6.27633243589356,53.3793384731667],[-6.27632287323282,53.3793866961428],[-6.27630965119527,53.3794518863698]",13.3225,12.315,15.936,12.765,0.269,435.533,15.5265554583826,15180,3150,2010,990,540,420,2021,12,21,11,53,42,"Tue","Dec","Tue",49.03171875,31.8034752,0.3083278,"2021-12-21"
"257856",257856,257856,361885,"20211221_101132_L15670","2021-12-21 11:53:50",-6.27626467224127,53.3800180462805,14940,3660,1380,1380,300,420,"[-6.27626467224127,53.3800180462805]","[-6.27629349247899,53.3795266266027],[-6.27627767526553,53.3796063492755],[-6.27626093411818,53.3796891867031],[-6.27624420950353,53.3797740000259],[-6.27622993868476,53.3798527783627],[-6.27622004402975,53.3799194355367],[-6.27622302966708,53.3799759658469],[-6.27626467224127,53.3800180462805]",54.704,24.237,16.714,14.1,0.3005,440.069,18.4391039708762,15960,3600,1770,1110,690,600,2021,12,21,11,53,50,"Tue","Dec","Tue",150.9746625,33.3561298,0.3444331,"2021-12-21"
"257857",257857,257857,361886,"20211221_101132_L15670","2021-12-21 11:53:58",-6.27713786922319,53.3800888906911,16080,2580,2700,960,540,480,"[-6.27713786922319,53.3800888906911]","[-6.27634844419097,53.380045583429],[-6.27646406211676,53.3800596401466],[-6.2765960586818,53.3800670557734],[-6.27673050299828,53.3800733298124],[-6.27686075262377,53.3800784327507],[-6.27698617395533,53.3800829273739],[-6.27707603342847,53.3800866629728],[-6.27713786922319,53.3800888906911]",4.8,17.5785,16.158,15.602,0.2935,441.798,14.4383363348913,16020,3030,2160,1140,600,300,2021,12,21,11,53,58,"Tue","Dec","Tue",42.79888125,32.2465206,0.3364097,"2021-12-21"
"257858",257858,257858,361887,"20211221_101132_L15670","2021-12-21 11:54:06",-6.27829828036957,53.3801596307476,15000,3600,2280,1020,780,720,"[-6.27829828036957,53.3801596307476]","[-6.27721372178614,53.3800942043019],[-6.27732784870366,53.3801015669667],[-6.27747859319095,53.3801116848618],[-6.27765443804323,53.3801228549361],[-6.27783286024025,53.380134030381],[-6.27799892547989,53.3801437711076],[-6.27815326554925,53.3801521864645],[-6.27829828036957,53.3801596307476]",4.8,7.3945,18.216,16.714,0.333,438.0245,17.2522261344164,15120,3330,1950,1080,660,510,2021,12,21,11,54,6,"Tue","Dec","Tue",23.32198125,36.3536712,0.3816846,"2021-12-21"
"257859",257859,257859,361888,"20211221_101132_L15670","2021-12-21 11:54:14",-6.27967150468655,53.3802514306728,14820,3660,2340,960,720,720,"[-6.27967150468655,53.3802514306728]","[-6.27845041600006,53.3801682463424],[-6.27861433710651,53.3801765161203],[-6.27878301519912,53.3801872075973],[-6.27895612288667,53.3801998075529],[-6.27914205728734,53.3802134741927],[-6.2793305519955,53.3802270652009],[-6.27950708949021,53.3802394849706],[-6.27967150468655,53.3802514306728]",4.8,7.943,17.493,17.493,0.3075,434.6035,15.1518797369169,15030,3300,2160,990,660,480,2021,12,21,11,54,14,"Tue","Dec","Tue",24.3709875,34.9107801,0.3524565,"2021-12-21"
"257860",257860,257860,361889,"20211221_101132_L15670","2021-12-21 11:54:22",-6.28088269063712,53.3803415951092,14580,2940,1800,720,420,540,"[-6.28088269063712,53.3803415951092]","[-6.27982734585691,53.3802632021944],[-6.27999341888936,53.3802770680525],[-6.28017034351982,53.3802918850038],[-6.28034474334081,53.3803063929639],[-6.28050803618821,53.3803190624764],[-6.28065760678636,53.3803301278334],[-6.28078820484161,53.3803393579521],[-6.28088269063712,53.3803415951092]",4.8,2.6,18.049,17.493,0.2635,433.4,17.4964589265203,14340,3120,1800,990,600,630,2021,12,21,11,54,22,"Tue","Dec","Tue",14.1525,36.0203893,0.3020237,"2021-12-21"
"257861",257861,257861,361890,"20211221_101132_L15670","2021-12-21 11:54:30",-6.28113834058984,53.3800060562767,15540,3240,1680,1380,600,360,"[-6.28113834058984,53.3800060562767]","[-6.28094136836316,53.3803352949206],[-6.28098489332343,53.3803237746834],[-6.28103390358232,53.380299657438],[-6.2810750202623,53.3802547985458],[-6.28109652266248,53.380190029496],[-6.28111397448007,53.3801177096411],[-6.28112887328163,53.3800568746635],[-6.28113834058984,53.3800060562767]",21.924,11.7475,16.492,17.604,0.273,437.3185,13.9140600116308,15450,2910,1650,1020,630,330,2021,12,21,11,54,30,"Tue","Dec","Tue",64.39674375,32.9130844,0.3129126,"2021-12-21"
"257862",257862,257862,361891,"20211221_101132_L15670","2021-12-21 11:54:38",-6.28017225574956,53.379834195231,14280,3180,1500,720,480,480,"[-6.28017225574956,53.379834195231]","[-6.28112883273774,53.3799636472895],[-6.28108865109828,53.3799304428753],[-6.28100887508657,53.3799081955009],[-6.28089462652779,53.3798894254346],[-6.280741952362,53.3798721369507],[-6.28056195495974,53.3798579940236],[-6.2803706584384,53.3798460527482],[-6.28017225574956,53.379834195231]",28.7955,15.1515,14.156,16.492,0.3145,451.256,12.7480637834999,15480,3330,1740,1140,510,330,2021,12,21,11,54,38,"Tue","Dec","Tue",84.0486375,28.2511292,0.3604799,"2021-12-21"
"257863",257863,257863,361892,"20211221_101132_L15670","2021-12-21 11:54:46",-6.27850588060225,53.3797250938652,15300,3960,1680,780,540,720,"[-6.27850588060225,53.3797250938652]","[-6.27997056069402,53.3798217337923],[-6.27976988749564,53.379809137554],[-6.27956865210058,53.3797969100414],[-6.27935810259091,53.3797839012098],[-6.2791469999039,53.3797701427547],[-6.2789285170337,53.3797554774411],[-6.27871105265664,53.3797400748874],[-6.27850588060225,53.3797250938652]",4.8,9.508,15.602,15.936,0.2835,447.3105,16.6731844385892,15120,3060,2160,930,540,570,2021,12,21,11,54,46,"Tue","Dec","Tue",27.36405,31.1369114,0.3249477,"2021-12-21"
"257864",257864,257864,361893,"20211221_101132_L15670","2021-12-21 11:54:54",-6.2771242659319,53.3796325525287,15480,3300,1680,1080,480,420,"[-6.2771242659319,53.3796325525287]","[-6.27830577318905,53.3797116970647],[-6.27811072262647,53.3796998662274],[-6.27792378896528,53.3796885468137],[-6.2777400607934,53.3796776265941],[-6.27756506690682,53.3796663806485],[-6.27740310613691,53.3796543171902],[-6.27725544372501,53.3796427940101],[-6.2771242659319,53.3796325525287]",4.8,8.555,15.824,15.713,0.2685,440.493,14.860954476426,15090,3180,1800,1140,600,420,2021,12,21,11,54,54,"Tue","Dec","Tue",25.5414375,31.5799568,0.3077547,"2021-12-21"
"257865",257865,257865,361895,"20211221_101132_L15670","2021-12-21 11:55:10",-6.27631654343469,53.3796362879133,16440,2580,1860,1080,780,660,"[-6.27631654343469,53.3796362879133]","[-6.2767670810384,53.3796044276547],[-6.27676540843266,53.3796043211895],[-6.2767436560379,53.3796022673808],[-6.27668253435003,53.3795979283148],[-6.27659567387665,53.3795927185019],[-6.27649796198368,53.3795905441687],[-6.27639910287813,53.3796009436893],[-6.27631654343469,53.3796362879133]",46.894,45.23,15.379,15.824,0.3185,478.2925,13.6903438702179,17070,2940,1740,1020,630,360,2021,12,21,11,55,10,"Tue","Dec","Tue",176.18715,30.6918703,0.3650647,"2021-12-21"
"257866",257866,257866,361896,"20211221_101132_L15670","2021-12-21 11:55:18",-6.27612235511839,53.3803942488699,17220,3540,1800,1200,600,840,"[-6.27612235511839,53.3803942488699]","[-6.27627001037984,53.3796953677743],[-6.27624834941626,53.37977067384],[-6.27622662523605,53.3798595039887],[-6.27620413179054,53.3799598844502],[-6.27617960885965,53.3800661782291],[-6.27615480987471,53.3801755875645],[-6.27613557421045,53.3802839037311],[-6.27612235511839,53.3803942488699]",11.834,23.054,15.491,15.713,0.33,463.4685,17.9757186909002,16530,3570,1980,1140,690,570,2021,12,21,11,55,18,"Tue","Dec","Tue",66.7233,30.9153887,0.378246,"2021-12-21"
"257867",257867,257867,361897,"20211221_101132_L15670","2021-12-21 11:55:26",-6.27608433114338,53.381218803286,29100,4500,1740,1260,1020,420,"[-6.27608433114338,53.381218803286]","[-6.27611244715593,53.3805010485844],[-6.27610555136384,53.3806022177569],[-6.27610015044061,53.3806982141602],[-6.2760907899826,53.3807954956521],[-6.27608156388687,53.3809009789692],[-6.2760753603356,53.3810079204025],[-6.27607598907714,53.381113951483],[-6.27608433114338,53.381218803286]",15.3015,14.704,13.6,15.379,0.326,450.266,16.7542798755296,24240,4500,2070,1110,570,480,2021,12,21,11,55,26,"Tue","Dec","Tue",57.38551875,27.14152,0.3736612,"2021-12-21"
"257868",257868,257868,361901,"20211221_101132_L15670","2021-12-21 11:55:58",-6.27788903708103,53.3823362813647,19800,4080,2580,1080,360,420,"[-6.27788903708103,53.3823362813647]","[-6.27760857344983,53.3825518733625],[-6.27771979487901,53.3825537436329],[-6.27780210489254,53.3825490866093],[-6.27785317260836,53.3825354375135],[-6.27788570321504,53.382511026712],[-6.2778996263839,53.3824678191051],[-6.277896406328,53.3824069007859],[-6.27788903708103,53.3823362813647]",4.8,6.814,14.99,14.934,0.31,440.3685,15.7327477982172,18480,3510,2010,1050,570,420,2021,12,21,11,55,58,"Tue","Dec","Tue",22.211775,29.915543,0.355322,"2021-12-21"
"257869",257869,257869,361902,"20211221_101132_L15670","2021-12-21 11:56:06",-6.27780048238721,53.3817668927128,20700,3600,2100,960,660,420,"[-6.27780048238721,53.3817668927128]","[-6.27787842616728,53.3822614895642],[-6.27786638046045,53.3821862978204],[-6.27785482996933,53.3821142140971],[-6.27784515670074,53.3820444241899],[-6.27783546753639,53.3819727267616],[-6.27782397852217,53.3818984512942],[-6.27781070001044,53.3818268996264],[-6.27780048238721,53.3817668927128]",4.8,2.6,16.047,15.491,0.29,439.187,15.1580327525886,19980,3300,2100,1140,600,420,2021,12,21,11,56,6,"Tue","Dec","Tue",14.1525,32.0249979,0.332398,"2021-12-21"
"257870",257870,257870,361903,"20211221_101132_L15670","2021-12-21 11:56:14",-6.27775974839343,53.3813080643797,20040,2880,2100,960,240,600,"[-6.27775974839343,53.3813080643797]","[-6.27779552864387,53.3817212351339],[-6.27779654575347,53.3816844562493],[-6.27779983512705,53.3816379875497],[-6.27780060610808,53.3815831370681],[-6.27779447404587,53.381521048717],[-6.27778585439879,53.3814543409529],[-6.2777733407709,53.3813810165459],[-6.27775974839343,53.3813080643797]",4.8,7.0465,16.158,15.824,0.274,440.2865,14.9042633495935,22590,3240,2130,990,540,420,2021,12,21,11,56,14,"Tue","Dec","Tue",22.65643125,32.2465206,0.3140588,"2021-12-21"
"257871",257871,257871,361904,"20211221_101132_L15670","2021-12-21 11:56:22",-6.27763230489096,53.3806687377241,16680,2700,2460,960,840,420,"[-6.27763230489096,53.3806687377241]","[-6.27774636652182,53.3812375738101],[-6.27773516500147,53.3811701896586],[-6.27772276587558,53.381101321878],[-6.27771017849549,53.3810317669826],[-6.27769430802831,53.3809548811936],[-6.27767247588677,53.3808659391405],[-6.27765151944219,53.3807695077593],[-6.27763230489096,53.3806687377241]",4.8,2.6,18.605,16.047,0.2575,437.8605,18.1923808028448,16080,2940,2130,1050,780,510,2021,12,21,11,56,22,"Tue","Dec","Tue",14.1525,37.1299985,0.2951465,"2021-12-21"
"257872",257872,257872,361905,"20211221_101132_L15670","2021-12-21 11:56:30",-6.27753262855913,53.3801713334202,16080,3360,1980,1440,300,420,"[-6.27753262855913,53.3801713334202]","[-6.27761566138647,53.3805742613963],[-6.27760069548659,53.3804856966383],[-6.27758569178718,53.3804035926204],[-6.27757169008595,53.3803280908297],[-6.27755902306491,53.3802629304521],[-6.27755054269363,53.3802172563732],[-6.27754331188184,53.3801894061811],[-6.27753262855913,53.3801713334202]",4.8,2.6,18.605,16.4915,0.2415,436.2495,16.0197055655015,15090,3450,2160,1020,600,510,2021,12,21,11,56,30,"Tue","Dec","Tue",14.1525,37.1299985,0.2768073,"2021-12-21"
"257873",257873,257873,361906,"20211221_101132_L15670","2021-12-21 11:56:38",-6.27675716320512,53.3800771425212,14040,3960,1320,540,360,300,"[-6.27675716320512,53.3800771425212]","[-6.27750820855647,53.3801520676835],[-6.27744944124514,53.3801292047149],[-6.27734834245276,53.3801148665108],[-6.27722100864878,53.3801045242245],[-6.27709350280258,53.3800954144701],[-6.27697327985194,53.3800869461053],[-6.2768621415991,53.3800806346674],[-6.27675716320512,53.3800771425212]",4.8,8.402,18.272,18.216,0.245,437.763,10.4892070758921,15330,3000,1800,990,360,210,2021,12,21,11,56,38,"Tue","Dec","Tue",25.248825,36.4654304,0.280819,"2021-12-21"
"257874",257874,257874,361907,"20211221_101132_L15670","2021-12-21 11:56:46",-6.27624994606579,53.3800769298223,20520,3180,2280,840,660,480,"[-6.27624994606579,53.3800769298223]","[-6.2766426079512,53.380074537732],[-6.27653435560203,53.3800715897718],[-6.27644073948334,53.3800678541305],[-6.27636543435928,53.3800641191728],[-6.2763207936432,53.3800623723139],[-6.27630114181487,53.3800633966228],[-6.27628375008362,53.3800657479044],[-6.27624994606579,53.3800769298223]",33.829,12.9815,16.38,18.216,0.2415,439.6115,15.2604837533746,17760,3330,2160,840,510,360,2021,12,21,11,56,46,"Tue","Dec","Tue",89.52508125,32.689566,0.2768073,"2021-12-21"
"257875",257875,257875,361908,"20211221_101132_L15670","2021-12-21 11:56:54",-6.2760982639084,53.3807198613476,14400,3180,2040,1560,300,600,"[-6.2760982639084,53.3807198613476]","[-6.27621277503826,53.3801077497699],[-6.27618105468775,53.380160657413],[-6.27615460520515,53.3802321603535],[-6.27612900730055,53.3803197770835],[-6.2761131900289,53.3804206920752],[-6.27610459081412,53.3805253546724],[-6.27610107495515,53.3806249297187],[-6.2760982639084,53.3807198613476]",7.9125,12.315,16.38,17.2705,0.2785,443.533,14.1188446103536,16230,3090,1800,1050,540,330,2021,12,21,11,56,54,"Tue","Dec","Tue",38.68509375,32.689566,0.3192167,"2021-12-21"
"257876",257876,257876,361909,"20211221_101132_L15670","2021-12-21 11:57:02",-6.27614969319739,53.3815132541917,29220,4440,2220,540,600,180,"[-6.27614969319739,53.3815132541917]","[-6.27609055631543,53.3808180458479],[-6.27608098280001,53.3809220856576],[-6.27607330880194,53.3810254955138],[-6.27607374325505,53.3811276711161],[-6.27608468884636,53.3812269482133],[-6.27610222970889,53.3813235131757],[-6.27612386811739,53.3814177756855],[-6.27614969319739,53.3815132541917]",4.8,7.377,15.2125,16.38,0.268,438.7145,15.434249863862,18180,3420,2010,900,570,390,2021,12,21,11,57,2,"Tue","Dec","Tue",23.2885125,30.35958625,0.3071816,"2021-12-21"
"257877",257877,257877,361910,"20211221_101132_L15670","2021-12-21 11:57:10",-6.27634748501551,53.3823715054758,25260,3540,2280,1140,780,480,"[-6.27634748501551,53.3823715054758]","[-6.27617580456006,53.3816168770001],[-6.27620713004435,53.3817244491208],[-6.27624436029363,53.3818360245981],[-6.27627344196158,53.3819427597035],[-6.27630108238465,53.3820454685966],[-6.27632316358808,53.382149527724],[-6.27633906769523,53.3822580158592],[-6.27634748501551,53.3823715054758]",13.144,9.4425,14.601,15.936,0.272,440.395,17.3271112290325,23580,3540,2010,990,750,510,2021,12,21,11,57,10,"Tue","Dec","Tue",43.19668125,29.1392157,0.3117664,"2021-12-21"
"257878",257878,257878,361911,"20211221_101132_L15670","2021-12-21 11:57:18",-6.2763862604662,53.3832587785513,16920,2940,2220,960,600,360,"[-6.2763862604662,53.3832587785513]","[-6.2763447673929,53.3824866491151],[-6.27634040124194,53.3826023261928],[-6.27634025357382,53.382710863035],[-6.27634480769922,53.3828106129719],[-6.27634874941082,53.382909284139],[-6.27634947079057,53.383020831569],[-6.27635997336762,53.3831384732937],[-6.2763862604662,53.3832587785513]",4.8,11.509,13.711,14.601,0.292,442.1925,18.2898558065502,18630,3240,2160,990,630,510,2021,12,21,11,57,18,"Tue","Dec","Tue",31.1909625,27.3630427,0.3346904,"2021-12-21"
"257879",257879,257879,361912,"20211221_101132_L15670","2021-12-21 11:57:26",-6.27705255268312,53.384068236228,16620,2760,1380,1680,540,360,"[-6.27705255268312,53.384068236228]","[-6.27642771502119,53.383375402277],[-6.27648228170036,53.3834857903453],[-6.27654667715541,53.3835886380836],[-6.27661689867937,53.3836850355269],[-6.27669571496471,53.3837781149777],[-6.27679701058076,53.3838766437617],[-6.27691909107783,53.383975283367],[-6.27705255268312,53.384068236228]",4.8,12.4515,12.042,14.045,0.296,441.778,16.1273057622872,16110,3000,1980,1050,600,420,2021,12,21,11,57,26,"Tue","Dec","Tue",32.99349375,24.0322194,0.3392752,"2021-12-21"
"257880",257880,257880,361913,"20211221_101132_L15670","2021-12-21 11:57:34",-6.27807626948277,53.3847795685766,16680,3240,1680,1620,720,600,"[-6.27807626948277,53.3847795685766]","[-6.27718952126488,53.384156738135],[-6.27732099777296,53.3842388045366],[-6.27745539826018,53.3843205178384],[-6.27759806965967,53.3844050709051],[-6.27773325763249,53.3844926813092],[-6.27785566955085,53.3845837054216],[-6.2779705981586,53.3846786930496],[-6.27807626948277,53.3847795685766]",4.8,10.832,13.043,13.155,0.285,444.063,18.2864318546605,15900,3330,1800,1170,750,510,2021,12,21,11,57,34,"Tue","Dec","Tue",29.8962,26.0299151,0.326667,"2021-12-21"
"257881",257881,257881,361914,"20211221_101132_L15670","2021-12-21 11:57:42",-6.27852703700944,53.3856365306819,16560,3000,1860,960,480,660,"[-6.27852703700944,53.3856365306819]","[-6.2781656728542,53.3848773430088],[-6.27823679400796,53.3849678333138],[-6.27829905723294,53.3850617659395],[-6.27836222742937,53.3851678712341],[-6.27842072326251,53.3852817809826],[-6.27846671533378,53.3854020371825],[-6.27850073342804,53.385518829215],[-6.27852703700944,53.3856365306819]",33.2615,9.496,14.045,13.155,0.2665,445.242,17.108159669501,16890,3480,2100,1050,690,540,2021,12,21,11,57,42,"Tue","Dec","Tue",81.77371875,28.0296065,0.3054623,"2021-12-21"
"257882",257882,257882,361915,"20211221_101132_L15670","2021-12-21 11:57:50",-6.27906289619686,53.3865572983771,15720,3840,2220,1140,780,300,"[-6.27906289619686,53.3865572983771]","[-6.27855210698657,53.3857531513097],[-6.27858458611828,53.385866942902],[-6.27863288020476,53.3859827762303],[-6.27869611606899,53.3860965408398],[-6.27877471497685,53.3862124481265],[-6.27886612873246,53.3863312339432],[-6.27896571871,53.3864481368499],[-6.27906289619686,53.3865572983771]",23.846,13.075,13.043,13.043,0.263,447.7965,14.7321574655851,15120,3480,2100,1110,540,390,2021,12,21,11,57,50,"Tue","Dec","Tue",70.6114125,26.0299151,0.3014506,"2021-12-21"
"257883",257883,257883,361917,"20211221_101132_L15670","2021-12-21 11:58:06",-6.28068255786149,53.3872183063657,16140,3480,1920,960,360,360,"[-6.28068255786149,53.3872183063657]","[-6.27966748410971,53.3873100836379],[-6.27977926821233,53.3873261917823],[-6.27991204142939,53.3873202235902],[-6.280045011081,53.387304714644],[-6.28018509631081,53.3872865925373],[-6.28033863066245,53.3872662243269],[-6.2805056995933,53.3872428803035],[-6.28068255786149,53.3872183063657]",4.8,12.564,12.376,12.71,0.2585,444.622,14.0044192719684,15150,2970,1770,990,540,360,2021,12,21,11,58,6,"Tue","Dec","Tue",33.20865,24.6987832,0.2962927,"2021-12-21"
"257884",257884,257884,361918,"20211221_101132_L15670","2021-12-21 11:58:14",-6.28206948744259,53.3871879501551,15660,3120,1560,900,720,420,"[-6.28206948744259,53.3871879501551]","[-6.28086487693301,53.3871970566019],[-6.28104208474719,53.3871813240346],[-6.28120359323153,53.3871735115588],[-6.28135468161078,53.3871709637097],[-6.28151482399046,53.3871729317951],[-6.28169163604314,53.3871771478893],[-6.28187685159579,53.3871816554888],[-6.28206948744259,53.3871879501551]",4.8,8.022,11.597,12.153,0.238,437.3905,14.7058106079542,15810,3390,1620,960,690,390,2021,12,21,11,58,14,"Tue","Dec","Tue",24.522075,23.1441329,0.2727956,"2021-12-21"
"257885",257885,257885,361919,"20211221_101132_L15670","2021-12-21 11:58:22",-6.28332496780802,53.3873502327803,16740,2760,1920,780,900,660,"[-6.28332496780802,53.3873502327803]","[-6.2822619587426,53.3872005314057],[-6.28245030872621,53.3872187752267],[-6.28263899303152,53.3872426963765],[-6.28281328859701,53.3872709033306],[-6.28297053760283,53.3873013980562],[-6.28310220002332,53.3873281256909],[-6.28321377805941,53.3873480006944],[-6.28332496780802,53.3873502327803]",4.8,6.191,14.823,12.153,0.2335,433.544,14.7074602780653,15810,3120,1890,900,570,450,2021,12,21,11,58,22,"Tue","Dec","Tue",21.0202875,29.5822611,0.2676377,"2021-12-21"
"257886",257886,257886,361923,"20211221_101132_L15670","2021-12-21 11:58:54",-6.28743032831109,53.3875361034,15360,3000,1560,1020,180,240,"[-6.28743032831109,53.3875361034]","[-6.28690088120125,53.3878585449194],[-6.2870002861751,53.3878874021127],[-6.28709792631076,53.3878893947157],[-6.28718798637896,53.3878567001616],[-6.28726448045212,53.3877934173642],[-6.28732537167634,53.3877124425398],[-6.28737783120906,53.3876265287783],[-6.28743032831109,53.3875361034]",4.8,2.6,18.5495,17.159,0.228,436.8795,14.2885637371993,14880,3000,1710,960,540,360,2021,12,21,11,58,54,"Tue","Dec","Tue",14.1525,37.01923715,0.2613336,"2021-12-21"
"257887",257887,257887,361924,"20211221_101132_L15670","2021-12-21 11:59:02",-6.28788961490544,53.386803457997,15780,2520,1320,1560,720,240,"[-6.28788961490544,53.386803457997]","[-6.2874885921797,53.3874522255657],[-6.28755465623153,53.3873708855584],[-6.28762034545934,53.3872845676663],[-6.28768162316737,53.3871907144771],[-6.28773562134866,53.3870933062281],[-6.28778544749123,53.386997907586],[-6.28783721373468,53.3869007853359],[-6.28788961490544,53.386803457997]",4.8,5.603,18.049,17.604,0.231,440.073,14.101295321335,15450,3450,1770,1170,630,330,2021,12,21,11,59,2,"Tue","Dec","Tue",19.8957375,36.0203893,0.2647722,"2021-12-21"
"257888",257888,257888,361925,"20211221_101132_L15670","2021-12-21 11:59:10",-6.28839318323871,53.3861582804094,19560,3720,1860,1680,480,240,"[-6.28839318323871,53.3861582804094]","[-6.28794042509478,53.3867122577092],[-6.28798818695325,53.3866272717165],[-6.28803325234818,53.3865495196951],[-6.28807870029151,53.3864797400627],[-6.28813533235119,53.3864040773817],[-6.28821166466414,53.3863165121791],[-6.28830026014517,53.3862329405907],[-6.28839318323871,53.3861582804094]",4.8,2.6,19.384,18.272,0.2345,439.86,14.9720640574207,18750,3420,2310,1050,600,330,2021,12,21,11,59,10,"Tue","Dec","Tue",14.1525,38.6846488,0.2687839,"2021-12-21"
"257889",257889,257889,361926,"20211221_101132_L15670","2021-12-21 11:59:18",-6.28867449894704,53.3859572316727,17340,3240,1980,1680,540,300,"[-6.28867449894704,53.3859572316727]","[-6.28848415351099,53.3860918410502],[-6.28856326572601,53.3860374453633],[-6.28862293002895,53.3859970046003],[-6.28865677873039,53.3859723410435],[-6.28866981788255,53.3859617488416],[-6.28867346428477,53.3859585248573],[-6.28867323278323,53.3859586023912],[-6.28867449894704,53.3859572316727]",4.8,6.049,19.495,18.605,0.259,436.557,16.1650154853645,16650,3330,1830,1020,630,510,2021,12,21,11,59,18,"Tue","Dec","Tue",20.7487125,38.9061715,0.2968658,"2021-12-21"
"257890",257890,257890,361927,"20211221_101132_L15670","2021-12-21 11:59:26",-6.28815761248093,53.3855648523906,16140,2280,2100,900,660,420,"[-6.28815761248093,53.3855648523906]","[-6.28868367431663,53.3859448426529],[-6.28868966140905,53.3859138553732],[-6.28866223479575,53.3858726053191],[-6.28859627631867,53.3858257161125],[-6.28850284376801,53.3857670599278],[-6.28839280409336,53.3857013535832],[-6.28827374748111,53.3856324141522],[-6.28815761248093,53.3855648523906]",4.8,5.814,16.269,18.1605,0.245,438.736,14.56986096861,16080,2700,1950,1080,660,360,2021,12,21,11,59,26,"Tue","Dec","Tue",20.299275,32.4680433,0.280819,"2021-12-21"
"257891",257891,257891,361928,"20211221_101132_L15670","2021-12-21 11:59:34",-6.28757613153914,53.3852242811963,15360,3060,2400,1260,720,540,"[-6.28757613153914,53.3852242811963]","[-6.28805165743332,53.3855040064348],[-6.28795218785578,53.3854469120487],[-6.28786113027479,53.3853944796789],[-6.28777708851883,53.3853457125667],[-6.28770161591339,53.385300072828],[-6.28763510995393,53.3852604258861],[-6.28759551903075,53.3852362614064],[-6.28757613153914,53.3852242811963]",4.8,8.501,16.047,17.215,0.2315,441.4555,15.4351447579329,15720,3090,2040,1050,480,510,2021,12,21,11,59,34,"Tue","Dec","Tue",25.4381625,32.0249979,0.2653453,"2021-12-21"
